,Epoch,Time,Batch,Disc Loss,Accuracy, Gen Loss, MAE, Gen Sim Loss,GAN Loss
0,1,29.62062907218933,1,-0.23499342799186707,0.08124999701976776,0.0019373067189007998,12.191065788269043,0.9907793998718262,244.81210327148438
1,1,9.526305437088013,2,-0.3554719388484955,0.19374999403953552,-8.559997513657436e-05,13.662074089050293,0.9558266401290894,274.19732666015625
2,2,9.258208513259888,1,-0.45000067353248596,0.24375000596046448,-0.0035735159181058407,13.976499557495117,0.8905298113822937,280.4205017089844
3,2,9.23363447189331,2,-0.5597192645072937,0.48124998807907104,-0.007685072720050812,12.705260276794434,0.7895537614822388,254.89468383789062
4,3,8.911965370178223,1,-0.65631103515625,0.574999988079071,-0.012261471711099148,13.388490676879883,0.8342642784118652,268.60394287109375
5,3,9.05554485321045,2,-0.757684051990509,0.800000011920929,-0.01724650338292122,12.069192886352539,0.8593185544013977,242.2429962158203
6,4,9.0507071018219,1,-0.8962472677230835,0.875,-0.022256992757320404,12.494636535644531,0.7816163301467896,250.6741180419922
7,4,8.66251826286316,2,-1.0143482685089111,0.925000011920929,-0.027637049555778503,12.219062805175781,0.8646754026412964,245.2456512451172
8,5,8.846203804016113,1,-1.145111083984375,0.96875,-0.03340145945549011,12.193921089172363,0.8056104779243469,244.68368530273438
9,5,8.55238962173462,2,-1.2774547338485718,1.0,-0.03921567648649216,12.393203735351562,0.8135337829589844,248.67721557617188
10,6,8.615694761276245,1,-1.408825159072876,1.0,-0.0446934849023819,12.852899551391602,0.8689041137695312,257.92645263671875
11,6,8.910811424255371,2,-1.5478990077972412,1.0,-0.050357379019260406,13.735115051269531,0.8022491335868835,275.5040588378906
12,7,8.605609893798828,1,-1.684627890586853,1.0,-0.05513717606663704,12.960630416870117,0.7812838554382324,259.99334716796875
13,7,8.751617670059204,2,-1.8253360986709595,1.0,-0.05950107425451279,13.547403335571289,0.7616577744483948,271.7091369628906
14,8,9.146135091781616,1,-1.967759370803833,1.0,-0.06278284639120102,12.890820503234863,0.7107946872711182,258.5265808105469
15,8,9.07110047340393,2,-2.1143455505371094,1.0,-0.06508302688598633,11.731620788574219,0.7532673478126526,235.38504028320312
16,9,9.137829542160034,1,-2.262688636779785,1.0,-0.06648498773574829,12.651809692382812,0.9086037874221802,253.9441375732422
17,9,9.22409439086914,2,-2.4173104763031006,1.0,-0.06542910635471344,13.01879596710205,0.8049491047859192,261.1802062988281
18,10,9.273825645446777,1,-2.573085069656372,1.0,-0.06248464435338974,11.532889366149902,0.9061824679374695,231.5633544921875
19,10,9.238023281097412,2,-2.734982967376709,1.0,-0.05870760604739189,13.448760986328125,0.790428638458252,269.76507568359375
20,11,9.233635902404785,1,-2.900484323501587,1.0,-0.05311499908566475,12.32646369934082,0.8646402359008789,247.3933563232422
21,11,9.27268385887146,2,-3.070664882659912,1.0,-0.04405117779970169,13.33911418914795,0.8164054155349731,267.5982666015625
22,12,9.257915258407593,1,-3.245755434036255,1.0,-0.03367944434285164,11.339815139770508,0.7459201216697693,227.54190063476562
23,12,9.085679292678833,2,-3.4239907264709473,1.0,-0.01990746334195137,12.846708297729492,0.9302420616149902,257.8642272949219
24,13,9.31287407875061,1,-3.607717990875244,1.0,-0.004240744281560183,11.723820686340332,0.7828023433685303,235.25918579101562
25,13,9.33492136001587,2,-3.7956480979919434,1.0,0.01591087318956852,11.02952766418457,0.9380837678909302,221.52877807617188
26,14,9.423192977905273,1,-3.989569902420044,1.0,0.03571987897157669,11.63690185546875,0.9250162243843079,233.6634063720703
27,14,9.376001119613647,2,-4.187420845031738,1.0,0.05704566091299057,12.321944236755371,0.7490050792694092,247.18844604492188
28,15,9.34387469291687,1,-4.389071464538574,1.0,0.08467714488506317,13.874750137329102,0.8695287704467773,278.3653564453125
29,15,9.344634294509888,2,-4.595689296722412,1.0,0.11641017347574234,13.679632186889648,0.9014289975166321,274.4952392578125
30,16,9.205148458480835,1,-4.8065667152404785,1.0,0.14614376425743103,13.034013748168945,0.884366512298584,261.56610107421875
31,16,9.35318374633789,2,-5.021796703338623,1.0,0.1674249917268753,11.938613891601562,0.7653133273124695,239.5392608642578
32,17,9.498505592346191,1,-5.2413225173950195,1.0,0.19575881958007812,13.14990234375,0.7971509695053101,263.7971496582031
33,17,9.161452770233154,2,-5.465127468109131,1.0,0.23703110218048096,12.408888816833496,0.9175738096237183,249.0977020263672
34,18,9.125221729278564,1,-5.693648338317871,1.0,0.2692938446998596,13.077146530151367,0.8368375897407532,262.3824768066406
35,18,9.482814073562622,2,-5.925915241241455,1.0,0.285677433013916,12.67698860168457,0.8181010484695435,254.3607177734375
36,19,9.351974487304688,1,-6.161857604980469,1.0,0.32444679737091064,12.12903118133545,0.8792442083358765,243.46310424804688
37,19,9.210456609725952,2,-6.401487827301025,1.0,0.3428831100463867,12.623699188232422,0.7629145383834839,253.24032592773438
38,20,9.453341484069824,1,-6.64441442489624,1.0,0.3371957838535309,12.502123832702637,0.8923124074935913,250.9381866455078
39,20,9.102269172668457,2,-6.889906406402588,1.0,0.3651982545852661,12.587274551391602,0.7464149594306946,252.4955596923828
40,21,9.377963781356812,1,-7.138662815093994,1.0,0.3718421757221222,13.824299812316895,0.8356119394302368,277.3253173828125
41,21,9.140035152435303,2,-7.389418601989746,1.0,0.3688119947910309,12.352543830871582,0.859624981880188,247.9141845703125
42,22,9.348304271697998,1,-7.6423234939575195,1.0,0.35984501242637634,13.190093994140625,0.8977643847465515,264.7032470703125
43,22,9.376532793045044,2,-7.8964433670043945,1.0,0.33379724621772766,13.077238082885742,0.8319798707962036,262.3800964355469
44,23,9.179075956344604,1,-8.1505126953125,1.0,0.3574792742729187,12.262262344360352,0.9540292024612427,246.20285034179688
45,23,9.132646322250366,2,-8.403305053710938,1.0,0.2771175801753998,13.04333782196045,0.9304816126823425,261.8000183105469
46,24,9.174152374267578,1,-8.651583671569824,1.0,0.249996155500412,12.874044418334961,0.8061898350715637,258.2895812988281
47,24,9.199319839477539,2,-8.909382820129395,1.0,0.12601132690906525,13.808998107910156,0.950128436088562,277.13134765625
48,25,9.512830257415771,1,-9.154511451721191,1.0,0.2582872807979584,13.333569526672363,0.88386470079422,267.5578308105469
49,25,9.078365087509155,2,-9.404020309448242,1.0,0.21387290954589844,12.754255294799805,0.9012956619262695,255.98855590820312
50,26,9.286437273025513,1,-9.631576538085938,1.0,0.03832685202360153,13.234176635742188,0.7992238998413086,265.483154296875
51,26,9.275634050369263,2,-9.874615669250488,1.0,-0.3925519287586212,13.202386856079102,0.8850830793380737,264.92889404296875
52,27,9.27985143661499,1,-10.108654975891113,1.0,-0.10409581661224365,12.296907424926758,0.7944440841674805,246.73153686523438
53,27,9.246077060699463,2,-10.330353736877441,1.0,-0.5713421106338501,12.343420028686523,0.8895288705825806,247.75222778320312
54,28,9.364404678344727,1,-10.5289306640625,1.0,-0.4310760498046875,11.405142784118652,0.7698770761489868,228.86843872070312
55,28,9.349661111831665,2,-10.750722885131836,1.0,-0.8014293909072876,11.749895095825195,0.8843143582344055,235.8741912841797
56,29,9.311925888061523,1,-10.921791076660156,1.0,-1.025842547416687,12.245842933654785,0.8268426656723022,245.7334442138672
57,29,9.335817337036133,2,-11.147565841674805,1.0,-1.5205895900726318,12.341120719909668,0.8835271596908569,247.6907196044922
58,30,9.452971696853638,1,-11.326448440551758,1.0,-1.6444835662841797,12.678421020507812,0.8111552000045776,254.36312866210938
59,30,9.370241641998291,2,-11.505932807922363,1.0,-1.5722625255584717,11.256776809692383,0.7511476278305054,225.87094116210938
60,31,9.286154508590698,1,-11.6781005859375,1.0,-2.5150938034057617,12.228777885437012,0.7617196440696716,245.3121337890625
61,31,9.33813738822937,2,-11.843579292297363,1.0,-2.024829864501953,11.51934814453125,0.785962700843811,231.15267944335938
62,32,9.17241096496582,1,-12.00664234161377,1.0,-3.2759366035461426,11.893793106079102,0.9110563397407532,238.754150390625
63,32,9.151383638381958,2,-12.159204483032227,1.0,-2.7684249877929688,12.664896011352539,0.8864129781723022,254.15664672851562
64,33,9.309677362442017,1,-12.308941841125488,1.0,-3.5269172191619873,11.823113441467285,0.849169909954071,237.2761688232422
65,33,9.38235068321228,2,-12.448331832885742,1.0,-3.535688877105713,12.972734451293945,0.8399391174316406,260.25927734375
66,34,9.518367767333984,1,-12.5906982421875,1.0,-4.458954811096191,12.19105052947998,0.7391125559806824,244.51553344726562
67,34,9.494030475616455,2,-12.725784301757812,1.0,-4.2622294425964355,11.77053165435791,0.7991638779640198,236.1671905517578
68,35,9.356313705444336,1,-12.861781120300293,1.0,-4.728528022766113,10.89317512512207,0.8844735026359558,218.70068359375
69,35,9.290057182312012,2,-12.97758674621582,1.0,-5.186791896820068,13.499272346496582,0.8895164728164673,270.8230895996094
70,36,9.351737022399902,1,-13.11073112487793,1.0,-5.865370273590088,12.70876407623291,0.731561541557312,254.8481903076172
71,36,8.946493864059448,2,-13.237035751342773,1.0,-4.814149379730225,12.006300926208496,0.7697324752807617,240.8476104736328
72,37,9.162798643112183,1,-13.355753898620605,1.0,-6.401333808898926,11.487974166870117,0.7994939088821411,230.49496459960938
73,37,8.98813533782959,2,-13.463022232055664,1.0,-6.5328264236450195,14.100865364074707,0.922164261341095,282.8741455078125
74,38,9.295276641845703,1,-13.578161239624023,1.0,-6.679409980773926,11.726263046264648,0.9182621836662292,235.37673950195312
75,38,9.182379484176636,2,-13.687255859375,1.0,-6.575523376464844,11.537211418151855,0.8454090356826782,231.5238800048828
76,39,9.270934820175171,1,-13.789416313171387,1.0,-8.140165328979492,12.515253067016602,0.8747566342353821,251.09841918945312
77,39,9.45717716217041,2,-13.896627426147461,1.0,-7.741026401519775,12.345893859863281,0.8574426770210266,247.69790649414062
78,40,9.339475393295288,1,-13.989727973937988,1.0,-8.424779891967773,13.128122329711914,0.79213947057724,263.27032470703125
79,40,9.308996677398682,2,-14.076467514038086,1.0,-8.13750171661377,11.7540864944458,0.8172490000724792,235.81759643554688
80,41,9.355793237686157,1,-14.182096481323242,1.0,-9.97381591796875,13.395184516906738,0.9095338582992554,268.7134704589844
81,41,9.362213373184204,2,-14.269281387329102,1.0,-9.086474418640137,13.402015686035156,0.9035807847976685,268.85302734375
82,42,9.344508171081543,1,-14.355331420898438,1.0,-9.650125503540039,12.311929702758789,0.7678906917572021,246.9099578857422
83,42,9.2244234085083,2,-14.432519912719727,1.0,-9.16363525390625,11.450650215148926,0.6905022263526917,229.6118621826172
84,43,9.257662057876587,1,-14.520126342773438,1.0,-10.128472328186035,12.755254745483398,0.853840708732605,255.857666015625
85,43,9.2470703125,2,-14.596994400024414,1.0,-10.107690811157227,11.751916885375977,0.74631667137146,235.68356323242188
86,44,9.422472476959229,1,-14.671304702758789,1.0,-11.148309707641602,12.480088233947754,0.8411887884140015,250.3314666748047
87,44,9.270251512527466,2,-14.748422622680664,1.0,-11.015680313110352,12.49417495727539,0.7607673406600952,250.5341033935547
88,45,9.400510311126709,1,-14.810839653015137,1.0,-11.99272346496582,12.728978157043457,0.7735784649848938,255.2332000732422
89,45,9.122199058532715,2,-14.884078979492188,1.0,-11.253568649291992,12.523136138916016,0.7904114723205566,251.14059448242188
90,46,9.302797317504883,1,-14.953638076782227,1.0,-11.802509307861328,11.750570297241211,0.8509936332702637,235.744384765625
91,46,9.28791332244873,2,-15.016874313354492,1.0,-11.76929759979248,11.944652557373047,0.7801873683929443,239.5555419921875
92,47,9.307801246643066,1,-15.073476791381836,1.0,-13.074427604675293,12.964775085449219,0.7470183372497559,259.9117736816406
93,47,9.027200937271118,2,-15.139350891113281,1.0,-12.045015335083008,11.352243423461914,0.9449575543403625,227.86935424804688
94,48,9.236401796340942,1,-15.195379257202148,1.0,-13.46424388885498,11.557451248168945,0.9301320910453796,231.9445037841797
95,48,9.1045241355896,2,-15.248255729675293,1.0,-13.604934692382812,13.231521606445312,0.74653160572052,265.24090576171875
96,49,9.215580224990845,1,-15.297201156616211,1.0,-13.340907096862793,12.50664234161377,0.7521113753318787,250.7515411376953
97,49,9.05900502204895,2,-15.356134414672852,1.0,-13.660120010375977,10.318674087524414,0.7524774074554443,206.98934936523438
98,50,9.311575889587402,1,-15.40331745147705,1.0,-14.659172058105469,12.797837257385254,0.9555596113204956,256.7657165527344
99,50,9.171398878097534,2,-15.445558547973633,1.0,-15.314300537109375,11.679338455200195,0.9401663541793823,234.373779296875
100,51,9.357291460037231,1,-15.48236083984375,1.0,-15.198593139648438,13.131451606750488,0.9371139407157898,263.4141540527344
101,51,8.954376697540283,2,-15.535006523132324,1.0,-15.805734634399414,13.477569580078125,0.8734838366508484,270.2668151855469
102,52,9.231950759887695,1,-15.570114135742188,1.0,-15.422396659851074,12.13787841796875,0.8399351835250854,243.4432830810547
103,52,9.012617111206055,2,-15.614730834960938,1.0,-15.6484956741333,13.428720474243164,0.8367902636528015,269.25469970703125
104,53,9.18611454963684,1,-15.658462524414062,1.0,-16.78195571899414,11.093110084533691,0.8712995648384094,222.565673828125
105,53,9.057650327682495,2,-15.693339347839355,1.0,-16.268640518188477,11.577433586120605,0.7421352863311768,232.1281280517578
106,54,9.365721702575684,1,-15.722848892211914,1.0,-17.302841186523438,11.908683776855469,0.7043823003768921,238.7050323486328
107,54,9.280133485794067,2,-15.7560396194458,1.0,-17.360225677490234,11.885416030883789,0.7881529927253723,238.32284545898438
108,55,9.253798484802246,1,-15.791409492492676,1.0,-17.69368553161621,12.435823440551758,0.836024284362793,249.3755340576172
109,55,9.009383201599121,2,-15.82025146484375,1.0,-18.17088508605957,12.194696426391602,0.7973606586456299,244.5095672607422
110,56,9.064722299575806,1,-15.852712631225586,1.0,-17.550888061523438,11.693460464477539,0.8377682566642761,234.53146362304688
111,56,9.170184850692749,2,-15.873812675476074,1.0,-18.254501342773438,12.726482391357422,0.8053628206253052,255.1524658203125
112,57,9.181739807128906,1,-15.903898239135742,1.0,-19.263280868530273,12.836421012878418,0.7895663976669312,257.3253479003906
113,57,9.139533519744873,2,-15.928689956665039,1.0,-18.395864486694336,11.819303512573242,0.7665109634399414,236.9686279296875
114,58,9.19892692565918,1,-15.960172653198242,1.0,-19.135543823242188,11.816682815551758,0.8109768629074097,236.95327758789062
115,58,9.351287126541138,2,-15.9771728515625,1.0,-18.611286163330078,12.777788162231445,0.7534779906272888,256.12310791015625
116,59,9.39108920097351,1,-15.995870590209961,1.0,-20.036046981811523,12.844900131225586,0.9019521474838257,257.599609375
117,59,9.059908628463745,2,-16.020503997802734,1.0,-19.226863861083984,12.28520393371582,0.8977786898612976,246.40957641601562
118,60,9.88744568824768,1,-16.038341522216797,1.0,-20.47294807434082,12.02849006652832,0.7458417415618896,241.1108856201172
119,60,9.706652879714966,2,-16.0576229095459,1.0,-20.583730697631836,12.289316177368164,0.8503521680831909,246.4308319091797
120,61,9.122198104858398,1,-16.073923110961914,1.0,-20.809192657470703,12.250764846801758,0.8254647254943848,245.63265991210938
121,61,8.801466703414917,2,-16.090381622314453,1.0,-20.46912956237793,12.642492294311523,0.7579593658447266,253.4031219482422
122,62,8.933656454086304,1,-16.10187339782715,1.0,-22.1104793548584,12.644558906555176,0.7437268495559692,253.41378784179688
123,62,8.865209102630615,2,-16.121801376342773,1.0,-20.943851470947266,13.990264892578125,0.7859098315238953,280.38177490234375
124,63,9.020131587982178,1,-16.137165069580078,1.0,-20.70306968688965,12.249823570251465,0.9045802354812622,245.6940460205078
125,63,8.886430263519287,2,-16.146814346313477,1.0,-22.537565231323242,13.652913093566895,0.7468210458755493,273.5797119140625
126,64,8.911370992660522,1,-16.161052703857422,1.0,-21.88138198852539,12.484587669372559,0.7639302015304565,250.2368621826172
127,64,8.824621200561523,2,-16.1722412109375,1.0,-22.6435604095459,12.533418655395508,0.7557410001754761,251.1976776123047
128,65,8.891867399215698,1,-16.184585571289062,1.0,-22.260578155517578,12.973095893859863,0.8079501986503601,260.0472717285156
129,65,8.865158557891846,2,-16.190608978271484,1.0,-23.08976173400879,11.346063613891602,0.861883282661438,227.55224609375
130,66,8.934451341629028,1,-16.20059585571289,1.0,-23.125646591186523,11.866438865661621,0.6740790009498596,237.7716064453125
131,66,9.237404823303223,2,-16.20914649963379,1.0,-23.02490997314453,12.208883285522461,0.7741578817367554,244.72158813476562
132,67,9.321706771850586,1,-16.221973419189453,1.0,-23.45245933532715,13.272387504577637,0.75566166639328,265.9689025878906
133,67,9.287295818328857,2,-16.214580535888672,1.0,-24.661767959594727,11.103297233581543,0.8198091387748718,222.63912963867188
134,68,9.03791618347168,1,-16.227691650390625,1.0,-24.124622344970703,13.178013801574707,0.9022701382637024,264.2212829589844
135,68,8.94537353515625,2,-16.22626304626465,1.0,-25.070026397705078,11.761542320251465,0.8518370389938354,235.8319854736328
136,69,8.960986375808716,1,-16.240671157836914,1.0,-24.409414291381836,13.630203247070312,0.8297740817070007,273.18975830078125
137,69,9.285229206085205,2,-16.248062133789062,1.0,-24.779190063476562,12.288537979125977,0.8997194170951843,246.4226837158203
138,70,9.00631046295166,1,-16.252296447753906,1.0,-24.235857009887695,12.30379867553711,0.8539482355117798,246.6875457763672
139,70,9.086143255233765,2,-16.25589942932129,1.0,-25.744403839111328,12.347774505615234,0.8125423192977905,247.51058959960938
140,71,8.93690037727356,1,-16.264850616455078,1.0,-24.69820213317871,12.041254043579102,0.7411057353019714,241.31918334960938
141,71,9.064276695251465,2,-16.268226623535156,1.0,-24.10354232788086,12.27321720123291,0.8016670942306519,246.0249786376953
142,72,9.120245456695557,1,-16.266098022460938,1.0,-25.73843002319336,11.112610816955566,0.7161038517951965,222.7109375
143,72,9.077508449554443,2,-16.27407455444336,1.0,-25.661815643310547,12.692354202270508,0.8900505304336548,254.4805145263672
144,73,9.130210876464844,1,-16.278757095336914,1.0,-26.803024291992188,11.844858169555664,0.835778534412384,237.4648895263672
145,73,9.161583662033081,2,-16.279733657836914,1.0,-25.61190414428711,12.472258567810059,0.8542863130569458,250.0433349609375
146,74,9.173298358917236,1,-16.281909942626953,1.0,-26.912128448486328,13.263320922851562,0.7846682667732239,265.7819519042969
147,74,9.13174319267273,2,-16.279987335205078,1.0,-26.197269439697266,12.408206939697266,0.7563982605934143,248.6585693359375
148,75,9.12338662147522,1,-16.287883758544922,1.0,-26.685205459594727,12.282621383666992,0.7490588426589966,246.1346435546875
149,75,9.017703533172607,2,-16.289215087890625,1.0,-26.337841033935547,12.03946304321289,0.8198432922363281,241.34573364257812
150,76,8.996389627456665,1,-16.291318893432617,1.0,-27.7022647857666,12.768592834472656,0.8040682077407837,255.89889526367188
151,76,9.349632978439331,2,-16.292930603027344,1.0,-26.715686798095703,12.61626148223877,0.7441361546516418,252.8022003173828
152,77,9.502311944961548,1,-16.295257568359375,1.0,-27.4903507232666,11.439027786254883,0.8643585443496704,229.37002563476562
153,77,9.391583919525146,2,-16.29233169555664,1.0,-27.04037857055664,11.709409713745117,0.7255589962005615,234.6433563232422
154,78,9.444271564483643,1,-16.296419143676758,1.0,-28.634967803955078,13.556768417358398,0.8647123575210571,271.7137451171875
155,78,9.13417911529541,2,-16.29973793029785,1.0,-27.336933135986328,10.344297409057617,0.7992126941680908,207.4118194580078
156,79,9.343423128128052,1,-16.29384994506836,1.0,-28.7019100189209,12.5269136428833,0.8739892244338989,251.125244140625
157,79,9.330789804458618,2,-16.299942016601562,1.0,-28.721324920654297,12.829394340515137,0.8499341011047363,257.1506042480469
158,80,9.537583589553833,1,-16.299978256225586,1.0,-27.655929565429688,11.913901329040527,0.7626102566719055,238.7640838623047
159,80,9.427469491958618,2,-16.301372528076172,1.0,-28.982147216796875,11.302170753479004,0.7240951657295227,226.47769165039062
160,81,9.456941366195679,1,-16.308574676513672,1.0,-27.70528793334961,10.865001678466797,0.7322643995285034,217.7552490234375
161,81,9.278091430664062,2,-16.309728622436523,1.0,-28.544363021850586,11.693704605102539,0.7118096351623535,234.30044555664062
162,82,9.616577625274658,1,-16.30109214782715,1.0,-28.65851402282715,12.323976516723633,0.8233974575996399,247.01632690429688
163,82,9.358694076538086,2,-16.3087100982666,1.0,-28.494617462158203,11.526708602905273,0.725014865398407,230.9742431640625
164,83,9.418323516845703,1,-16.30429458618164,1.0,-29.354778289794922,14.111082077026367,0.8777827024459839,282.8058776855469
165,83,9.627551794052124,2,-16.309215545654297,1.0,-28.868000030517578,13.249639511108398,0.8024821281433105,265.506591796875
166,84,9.410244941711426,1,-16.308958053588867,1.0,-29.486236572265625,13.698512077331543,0.8183574676513672,274.4937438964844
167,84,9.856845617294312,2,-16.313232421875,1.0,-28.76861572265625,10.681378364562988,0.8377374410629272,214.1776123046875
168,85,11.309009552001953,1,-16.31664276123047,1.0,-30.13040542602539,13.292627334594727,0.8948662877082825,266.44610595703125
169,85,9.247051239013672,2,-16.306154251098633,1.0,-29.427011489868164,11.95466423034668,0.8253152966499329,239.6243438720703
170,86,9.330813884735107,1,-16.316680908203125,1.0,-30.046833038330078,11.331557273864746,0.8209549188613892,227.15164184570312
171,86,9.389411211013794,2,-16.315622329711914,1.0,-30.56793785095215,11.331096649169922,0.7244800329208374,227.04074096679688
172,87,9.200627088546753,1,-16.313121795654297,1.0,-28.925006866455078,12.410660743713379,0.7464744448661804,248.67044067382812
173,87,9.207046508789062,2,-16.316560745239258,1.0,-29.68436050415039,11.483938217163086,0.8589879870414734,230.2409210205078
174,88,9.412588119506836,1,-16.319705963134766,1.0,-29.478130340576172,11.669093132019043,0.7427622079849243,233.82986450195312
175,88,9.415631532669067,2,-16.315555572509766,1.0,-30.486644744873047,12.201925277709961,0.8770111799240112,244.6106414794922
176,89,9.461744546890259,1,-16.31393814086914,1.0,-29.625347137451172,13.366658210754395,0.8759595155715942,267.9128723144531
177,89,9.305876016616821,2,-16.315671920776367,1.0,-30.205364227294922,12.685213088989258,0.770443320274353,254.17263793945312
178,90,9.366867542266846,1,-16.31792640686035,1.0,-29.44622230529785,12.750203132629395,0.8261663317680359,255.5357666015625
179,90,9.369327783584595,2,-16.3205623626709,1.0,-30.530841827392578,12.67586898803711,0.7172752618789673,253.92935180664062
180,91,9.297712564468384,1,-16.317270278930664,1.0,-29.667383193969727,13.088770866394043,0.7585233449935913,262.2372741699219
181,91,9.240738868713379,2,-16.321805953979492,1.0,-30.694591522216797,12.234332084655762,0.7740730047225952,245.15377807617188
182,92,9.242002725601196,1,-16.315153121948242,1.0,-30.1967716217041,12.192007064819336,0.7926202416419983,244.33078002929688
183,92,9.385375022888184,2,-16.321212768554688,1.0,-30.437124252319336,11.820316314697266,0.6836919784545898,236.78564453125
184,93,9.351752519607544,1,-16.31441307067871,1.0,-30.503799438476562,11.116949081420898,0.7015892863273621,222.7355499267578
185,93,9.461832761764526,2,-16.31642723083496,1.0,-30.807464599609375,11.744607925415039,0.7281525135040283,235.31222534179688
186,94,9.561572074890137,1,-16.32235336303711,1.0,-30.461170196533203,13.165105819702148,0.7683165073394775,263.7658386230469
187,94,9.507354736328125,2,-16.32263946533203,1.0,-30.979228973388672,12.159880638122559,0.7215372920036316,243.60934448242188
188,95,9.56876277923584,1,-16.320297241210938,1.0,-31.521991729736328,12.13710880279541,0.8004100918769836,243.2273406982422
189,95,9.433313608169556,2,-16.310928344726562,1.0,-31.39072608947754,11.766855239868164,0.7383707761764526,235.76156616210938
190,96,9.44672679901123,1,-16.31930923461914,1.0,-31.319965362548828,12.938631057739258,0.8273717164993286,259.2867736816406
191,96,9.53842568397522,2,-16.319286346435547,1.0,-31.42978858947754,12.806039810180664,0.7342759370803833,256.540771484375
192,97,9.261548280715942,1,-16.32145118713379,1.0,-30.42571449279785,10.956578254699707,0.928788959980011,219.75607299804688
193,97,9.463369607925415,2,-16.322681427001953,1.0,-31.77309226989746,14.83130168914795,0.833365261554718,297.14166259765625
194,98,9.544087409973145,1,-16.32108497619629,1.0,-30.939355850219727,12.198626518249512,0.711487352848053,244.3746337890625
195,98,9.242441415786743,2,-16.324115753173828,1.0,-32.23807144165039,12.656967163085938,0.8364394307136536,253.6533966064453
196,99,9.30238962173462,1,-16.328332901000977,1.0,-31.193511962890625,11.539837837219238,0.7042060494422913,231.1890106201172
197,99,9.317883968353271,2,-16.325481414794922,1.0,-31.48077964782715,11.769328117370605,0.6750496625900269,235.74679565429688
198,100,9.373982667922974,1,-16.32383155822754,1.0,-32.14164352416992,12.892786026000977,0.7784438729286194,258.312744140625
199,100,9.369926929473877,2,-16.321895599365234,1.0,-31.291805267333984,12.107397079467773,0.700121283531189,242.53515625
